no,name,ingre
12319,"카레라이스, 채소",마가린
12320,"카레라이스, 채소",콩기름
12321,"카레라이스, 채소",카레
12322,카레소스,옥수수
12323,카레소스,감자
12324,카레소스,고구마
12325,카레소스,전분
12326,카레소스,설탕
12327,카레소스,완두콩
12328,카레소스,당근
12329,카레소스,마늘
12330,카레소스,브로콜리
12331,카레소스,양파
12332,카레소스,토마토
12333,카레소스,피망
12334,카레소스,호박
12335,카레소스,느타리버섯
12336,카레소스,사과
12337,카레소스,닭고기
12338,카레소스,돼지고기
12339,카레소스,게맛살
12340,카레소스,콩기름
12341,카레소스,소금
12342,카레소스,카레
12343,카레소스,후추
12344,카스텔라,계란
12345,카스텔라,바닐라
12346,카스텔라,버터
12347,카스텔라,설탕
12348,카스텔라,우유
12349,카스텔라,핫케이크
12350,칼국수,고춧가루
12351,칼국수,굵은소금
12352,칼국수,까나리액젓
12353,칼국수,마늘
12354,칼국수,멸치액젓
12355,칼국수,배추
12356,칼국수,설탕
12357,칼국수,양파
12358,칼국수,통깨
12359,칼국수,파
12360,"칼국수, 들깨",국수
12361,"칼국수, 들깨",감자
12362,"칼국수, 들깨",들깨
12363,"칼국수, 들깨",참깨
12364,"칼국수, 들깨",당근
12365,"칼국수, 들깨",마늘
12366,"칼국수, 들깨",파
12367,"칼국수, 들깨",호박
12368,"칼국수, 들깨","멸치 육수"
12369,"칼국수, 들깨",김
12370,"칼국수, 들깨","다시마 육수"
12371,"칼국수, 들깨",참기름
12372,"칼국수, 들깨",소금
12373,"칼국수, 들깨",조미료
12374,캘리포니아롤,김
12375,캘리포니아롤,"데리야끼 소스"
12376,캘리포니아롤,마요네즈
12377,캘리포니아롤,밥
12378,캘리포니아롤,설탕
12379,캘리포니아롤,소금
12380,캘리포니아롤,식초
12381,캘리포니아롤,오이
12382,캘리포니아롤,크래미
12383,코다리조림,고추
12384,코다리조림,고춧가루
12385,코다리조림,대파
12386,코다리조림,마늘
12387,코다리조림,무
12388,코다리조림,물
12389,코다리조림,미림
12390,코다리조림,생강
12391,코다리조림,양파
12392,코다리조림,올리고당
12393,코다리조림,진간장
12394,코다리조림,코다리
12395,코다리조림,후추
12396,"코다리조림, 무",물엿
12397,"코다리조림, 무",설탕
12398,"코다리조림, 무",참깨
12399,"코다리조림, 무",고추
12400,"코다리조림, 무",마늘
12401,"코다리조림, 무",무
12402,"코다리조림, 무",생강
12403,"코다리조림, 무",양파
12404,"코다리조림, 무",파
12405,"코다리조림, 무",명태
12406,"코다리조림, 무",참기름
12407,"코다리조림, 무",콩기름
12408,"코다리조림, 무",간장
12409,"코다리조림, 무",고추장
12410,"코다리조림, 무",고춧가루
12411,"코다리조림, 무",맛술
12412,"코다리조림, 무",소금
12413,"코다리조림, 무",후추
12414,코다리찜,코다리
12415,코다리찜,양파
12416,코다리찜,당근
12417,코다리찜,풋고추
12418,코다리찜,물
12419,코다리찜,간장
12420,코다리찜,설탕
12421,코다리찜,고춧가루
12422,코다리찜,다진마늘
12423,코다리찜,참기름
12424,코다리찜,후추
12425,콤비네이션피자,모짜렐라치즈
12426,콤비네이션피자,양송이버섯
12427,콤비네이션피자,양파
12428,콤비네이션피자,올리브
12429,콤비네이션피자,토마토
12430,콤비네이션피자,토마토소스
12431,콤비네이션피자,피망
12432,콤비네이션피자,피자도우
12433,콤비네이션피자,햄
12434,콩국수,당근
12435,콩국수,두부
12436,콩국수,땅콩
12437,콩국수,설탕
12438,콩국수,소금
12439,콩국수,소면
12440,콩국수,얼음
12441,콩국수,오이
12442,콩국수,통깨
12443,콩국수,홍고추
12444,콩나물,간마늘
12445,콩나물,간장
12446,콩나물,고추장
12447,콩나물,고춧가루
12448,콩나물,대파
12449,콩나물,믈
12450,콩나물,비엔나소시지
12451,콩나물,설탕
12452,콩나물,양파
12453,콩나물,참기름
12454,콩나물,콩나물
12455,콩나물고춧가루무침,고춧가루
12456,콩나물고춧가루무침,다진마늘
12457,콩나물고춧가루무침,소금
12458,콩나물고춧가루무침,파
12459,콩나물고춧가루무침,참기름
12460,콩나물고춧가루무침,콩나물
12461,콩나물고춧가루무침,통깨
12462,콩나물국,고춧가루
12463,콩나물국,국간장
12464,콩나물국,대파
12465,콩나물국,마늘
12466,콩나물국,멸치육수
12467,콩나물국,무
12468,콩나물국,소고기
12469,콩나물국,소금
12470,콩나물국,참기름
12471,콩나물국,콩나물
12472,콩나물국,후추
12473,콩나물국(콩나물만),마늘
12474,콩나물국(콩나물만),양파
12475,콩나물국(콩나물만),콩나물
12476,콩나물국(콩나물만),파
12477,콩나물국(콩나물만),"멸치 육수"
12478,콩나물국(콩나물만),"다시마 육수"
12479,콩나물국(콩나물만),간장
12480,콩나물국(콩나물만),고춧가루
12481,콩나물국(콩나물만),소금
12482,콩나물국(콩나물만),조미료
12483,"콩나물국, 소고기",고추
12484,"콩나물국, 소고기",마늘
12485,"콩나물국, 소고기",무
12486,"콩나물국, 소고기",무국물
12487,"콩나물국, 소고기",양파
12488,"콩나물국, 소고기",얼갈이배추
12489,"콩나물국, 소고기",콩나물
12490,"콩나물국, 소고기",파
12491,"콩나물국, 소고기",느타리버섯
12492,"콩나물국, 소고기",표고버섯
12493,"콩나물국, 소고기",소고기
12494,"콩나물국, 소고기","멸치 육수"
12495,"콩나물국, 소고기","다시마 육수"
12496,"콩나물국, 소고기",참기름
12497,"콩나물국, 소고기",콩기름
12498,"콩나물국, 소고기",청주
12499,"콩나물국, 소고기",간장
12500,"콩나물국, 소고기",고춧가루
12501,"콩나물국, 소고기",소금
12502,"콩나물국, 소고기",후추
12503,"콩나물국, 소고기",고사리
12504,콩나물국밥,멥쌀
12505,콩나물국밥,멥쌀
12506,콩나물국밥,즉석밥
12507,콩나물국밥,설탕
12508,콩나물국밥,참깨
12509,콩나물국밥,고추
12510,콩나물국밥,마늘
12511,콩나물국밥,무국물
12512,콩나물국밥,부추
12513,콩나물국밥,생강
12514,콩나물국밥,양파
12515,콩나물국밥,콩나물
12516,콩나물국밥,파
12517,콩나물국밥,호박
12518,콩나물국밥,우족국물
12519,콩나물국밥,달걀
12520,콩나물국밥,"멸치 육수"
12521,콩나물국밥,명태
12522,콩나물국밥,새우
12523,콩나물국밥,새우젓
12524,콩나물국밥,김
12525,콩나물국밥,"다시마 육수"
12526,콩나물국밥,간장
12527,콩나물국밥,고춧가루
12528,콩나물국밥,소금
12529,콩나물국밥,후추
12530,콩나물된장국,고춧가루
12531,콩나물된장국,국간장
12532,콩나물된장국,다진마늘
12533,콩나물된장국,대파
12534,콩나물된장국,된장
12535,콩나물된장국,시금치
12536,콩나물된장국,쌀뜨물
12537,콩나물된장국,청고추
12538,콩나물된장국,콩나물
12539,콩나물된장국,홍고추
12540,콩나물된장찌개,고춧가루
12541,콩나물된장찌개,깨소금
12542,콩나물된장찌개,다시마국물
12543,콩나물된장찌개,다진마늘
12544,콩나물된장찌개,달래
12545,콩나물된장찌개,된장
12546,콩나물된장찌개,두부
12547,콩나물된장찌개,물
12548,콩나물된장찌개,쌀
12549,콩나물된장찌개,조선간장
12550,콩나물된장찌개,진간장
12551,콩나물된장찌개,참기름
12552,콩나물된장찌개,청양고추
12553,콩나물된장찌개,콩나물
12554,콩나물된장찌개,현미쌀
12555,콩나물무침,고춧가루
12556,콩나물무침,깨소금
12557,콩나물무침,마늘
12558,콩나물무침,부추
12559,콩나물무침,설탕
12560,콩나물무침,소금
12561,콩나물무침,식초
12562,콩나물무침,액젓
12563,콩나물무침,진간장
12564,콩나물무침,참기름
12565,콩나물무침,콩나물
12566,"콩나물무침(콩나물만), 고춧가루",참깨
12567,"콩나물무침(콩나물만), 고춧가루",마늘
12568,"콩나물무침(콩나물만), 고춧가루",콩나물
12569,"콩나물무침(콩나물만), 고춧가루",파
12570,"콩나물무침(콩나물만), 고춧가루",들기름
12571,"콩나물무침(콩나물만), 고춧가루",참기름
12572,"콩나물무침(콩나물만), 고춧가루",간장
12573,"콩나물무침(콩나물만), 고춧가루",고춧가루
12574,"콩나물무침(콩나물만), 고춧가루",소금
12575,"콩나물무침(콩나물만), 고춧가루제외",참깨
12576,"콩나물무침(콩나물만), 고춧가루제외",마늘
12577,"콩나물무침(콩나물만), 고춧가루제외",콩나물
12578,"콩나물무침(콩나물만), 고춧가루제외",파
12579,"콩나물무침(콩나물만), 고춧가루제외",참기름
12580,"콩나물무침(콩나물만), 고춧가루제외",간장
12581,"콩나물무침(콩나물만), 고춧가루제외",소금
12582,콩나물밥,간장
12583,콩나물밥,고추장
12584,콩나물밥,고춧가루
12585,콩나물밥,굴소스
12586,콩나물밥,김가루
12587,콩나물밥,다진마늘
12588,콩나물밥,대파
12589,콩나물밥,맛술
12590,콩나물밥,밥
12591,콩나물밥,설탕
12592,콩나물밥,양파
12593,콩나물밥,참기름
12594,콩나물밥,콩나물
12595,콩나물밥,통깨
12596,콩나물밥(양념장포함),멥쌀
12597,콩나물밥(양념장포함),보리
12598,콩나물밥(양념장포함),찹쌀
12599,콩나물밥(양념장포함),설탕
12600,콩나물밥(양념장포함),참깨
12601,콩나물밥(양념장포함),달래
12602,콩나물밥(양념장포함),당근
12603,콩나물밥(양념장포함),마늘
12604,콩나물밥(양념장포함),부추
12605,콩나물밥(양념장포함),양파
12606,콩나물밥(양념장포함),콩나물
12607,콩나물밥(양념장포함),파
12608,콩나물밥(양념장포함),표고버섯
12609,콩나물밥(양념장포함),소고기
12610,콩나물밥(양념장포함),들기름
12611,콩나물밥(양념장포함),쌀겨기름(미강유)
12612,콩나물밥(양념장포함),올리브유
12613,콩나물밥(양념장포함),유채씨기름
12614,콩나물밥(양념장포함),참기름
12615,콩나물밥(양념장포함),콩기름
12616,콩나물밥(양념장포함),청주
12617,콩나물밥(양념장포함),간장
12618,콩나물밥(양념장포함),고춧가루
12619,콩나물밥(양념장포함),소금
12620,콩나물밥(양념장포함),후추
12621,콩나물밥(양념장포함),고추
12622,콩나물밥(양념장포함),무
12623,콩나물밥(양념장포함),느타리버섯
12624,콩나물밥(양념장포함),돼지고기
12625,콩나물밥(양념장포함),옥수수기름
12626,콩나물잡채,간장
12627,콩나물잡채,고추장
12628,콩나물잡채,고춧가루
12629,콩나물잡채,당근
12630,콩나물잡채,당면
12631,콩나물잡채,대파
12632,콩나물잡채,물
12633,콩나물잡채,설탕
12634,콩나물잡채,식용유
12635,콩나물잡채,양파
12636,콩나물잡채,올리고
12637,콩나물잡채,참기름
12638,콩나물잡채,콩나물
12639,콩나물잡채,통깨
12640,콩비지찌개,비지
12641,콩비지찌개,고추
12642,콩비지찌개,마늘
12643,콩비지찌개,무
12644,콩비지찌개,생강
12645,콩비지찌개,양파
12646,콩비지찌개,파
12647,콩비지찌개,김치
12648,콩비지찌개,돼지고기
12649,콩비지찌개,"멸치 육수"
12650,콩비지찌개,바지락
12651,콩비지찌개,새우젓
12652,콩비지찌개,"다시마 육수"
12653,콩비지찌개,청주
12654,콩비지찌개,간장
12655,콩비지찌개,고춧가루
12656,콩비지찌개,된장
12657,콩비지찌개,소금
12658,콩비지찌개,콩기름
12659,콩비지찌개,조미료
12660,콩비지찌개,후추
12661,콩조림,간장
12662,콩조림,맛술
12663,콩조림,물엿
12664,콩조림,생땅콩
12665,콩조림,설탕
12666,콩조림,참기름
12667,콩조림,통깨
12668,크로아상,계란
12669,크로아상,당근
12670,크로아상,모짜렐라치즈
12671,크로아상,브로콜리
12672,크로아상,소금
12673,크로아상,양파
12674,크로아상,치즈
12675,크로아상,크로아상
12676,크로아상,파프리카
12677,크로아상,호박
12678,크로아상,후추
12679,크림소스스파게티,다진마늘
12680,크림소스스파게티,베이컨
12681,크림소스스파게티,스파게티면
12682,크림소스스파게티,양송이
12683,크림소스스파게티,양파
12684,크림소스스파게티,우유
12685,크림소스스파게티,파마산치즈
12686,크림소스스파게티,파슬리가루
12687,크림소스스파게티,후춧가루
12688,크림소스스파게티,생크림
12689,키조개구이,관자
12690,키조개구이,버터
12691,키조개구이,브로콜리
12692,키조개구이,소금
12693,키조개구이,양파
12694,키조개구이,청피망
12695,키조개구이,통마늘
12696,키조개구이,홍피망
12697,키조개구이,후추
12698,탕국,고사리
12699,탕국,고춧가루
12700,탕국,고춧기름
12701,탕국,다시마육수
12702,탕국,대파
12703,탕국,무탕국
12704,탕국,숙주
12705,탕국,참치액
12706,탕수육,간장
12707,탕수육,굴소스
12708,탕수육,당근
12709,탕수육,물
12710,탕수육,밀가루
12711,탕수육,설탕
12712,탕수육,식용유
12713,탕수육,식초
12714,탕수육,양파
12715,탕수육,전분
12716,탕수육,튀김가루
12717,탕수육,파프리카
12718,탕수육,표고버섯
12719,탕평채,청포묵
12720,탕평채,쇠고기
12721,탕평채,표고버섯
12722,탕평채,미나리
12723,탕평채,홍고추
12724,탕평채,달걀
12725,탕평채,김
12726,탕평채,참기름
12727,탕평채,소금
12728,탕평채,간장
12729,탕평채,설탕
12730,탕평채,다진
12731,탕평채,후춧가루
12732,토란국,다진마늘
12733,토란국,들깨
12734,토란국,불린
12735,토란국,소금
12736,토란국,쌀뜨물
12737,토란국,육수
12738,토란국,찹쌀가루
12739,토란국,토란
12740,토란대나물,꽃소금
12741,토란대나물,다진마늘
12742,토란대나물,대파
12743,토란대나물,들기름
12744,토란대나물,무나물
12745,토란대나물,물
12746,토란대나물,설탕
12747,토란대나물,식용유
12748,토란대나물,참기름
12749,토란대나물,통깨
12750,토마토소스스파게티,다진마늘
12751,토마토소스스파게티,설탕
12752,토마토소스스파게티,소금
12753,토마토소스스파게티,양파
12754,토마토소스스파게티,올리브유
12755,토마토소스스파게티,토마토케찹
12756,토마토소스스파게티,토마토
12757,토마토소스스파게티,파슬리가루
12758,"톳나물, 두부",두부
12759,"톳나물, 두부",참깨
12760,"톳나물, 두부",고추
12761,"톳나물, 두부",마늘
12762,"톳나물, 두부",톳
12763,"톳나물, 두부",들기름
12764,"톳나물, 두부",참기름
12765,"톳나물, 두부",된장
12766,"톳나물, 두부",소금
12767,톳나물무침,고추장
12768,톳나물무침,고춧가루
12769,톳나물무침,다진마늘
12770,톳나물무침,설탕
12771,톳나물무침,식초
12772,톳나물무침,양파
12773,톳나물무침,진간장
12774,톳나물무침,참기름
12775,톳나물무침,톳
12776,톳나물무침,통깨
12777,톳나물초무침,물엿
12778,톳나물초무침,설탕
12779,톳나물초무침,참깨
12780,톳나물초무침,고추
12781,톳나물초무침,마늘
12782,톳나물초무침,무
12783,톳나물초무침,양파
12784,톳나물초무침,오이
12785,톳나물초무침,파
12786,톳나물초무침,매실액
12787,톳나물초무침,멸치젓
12788,톳나물초무침,톳
12789,톳나물초무침,들기름
12790,톳나물초무침,참기름
12791,톳나물초무침,간장
12792,톳나물초무침,고추장
12793,톳나물초무침,고춧가루
12794,톳나물초무침,된장
12795,톳나물초무침,맛술
12796,톳나물초무침,소금
12797,톳나물초무침,식초
12798,톳나물초무침,조미료
12799,파김치,고춧가루
12800,파김치,다진마늘
12801,파김치,멸치액젓
12802,파김치,물
12803,파김치,설탕
12804,파김치,쪽파
12805,파래무침,깨소금
12806,파래무침,마늘
12807,파래무침,매실
12808,파래무침,물엿
12809,파래무침,설탕
12810,파래무침,소금
12811,파래무침,식초
12812,파래무침,채
12813,파래무침(파래만),물엿
12814,파래무침(파래만),설탕
12815,파래무침(파래만),참깨
12816,파래무침(파래만),마늘
12817,파래무침(파래만),양파
12818,파래무침(파래만),파
12819,파래무침(파래만),멸치젓
12820,파래무침(파래만),파래
12821,파래무침(파래만),들기름
12822,파래무침(파래만),참기름
12823,파래무침(파래만),간장
12824,파래무침(파래만),고춧가루
12825,파래무침(파래만),소금
12826,파래무침(파래만),식초
12827,파래무침(파래만),조미료
12828,"파래무침, 무",설탕
12829,"파래무침, 무",참깨
12830,"파래무침, 무",당근
12831,"파래무침, 무",마늘
12832,"파래무침, 무",무
12833,"파래무침, 무",양파
12834,"파래무침, 무",파
12835,"파래무침, 무",멸치젓
12836,"파래무침, 무",파래
12837,"파래무침, 무",참기름
12838,"파래무침, 무",간장
12839,"파래무침, 무",고춧가루
12840,"파래무침, 무",소금
12841,"파래무침, 무",식초
12842,"파래무침, 채소",물엿
12843,"파래무침, 채소",설탕
12844,"파래무침, 채소",참깨
12845,"파래무침, 채소",고추
12846,"파래무침, 채소",달래
12847,"파래무침, 채소",당근
12848,"파래무침, 채소",마늘
12849,"파래무침, 채소",풋마늘
12850,"파래무침, 채소",미나리
12851,"파래무침, 채소",부추
12852,"파래무침, 채소",양파
12853,"파래무침, 채소",오이
12854,"파래무침, 채소",파
12855,"파래무침, 채소",파래
12856,"파래무침, 채소",들기름
12857,"파래무침, 채소",참기름
12858,"파래무침, 채소",간장
12859,"파래무침, 채소",고춧가루
12860,"파래무침, 채소",소금
12861,"파래무침, 채소",식초
12862,"파래무침, 채소",조미료
12863,파래볶음,설탕
12864,파래볶음,참깨
12865,파래볶음,마늘
12866,파래볶음,파래
12867,파래볶음,들기름
12868,파래볶음,참기름
12869,파래볶음,콩기름
12870,파래볶음,소금
12871,파래전,밀
12872,파래전,전분
12873,파래전,설탕
12874,파래전,고추
12875,파래전,당근
12876,파래전,양파
12877,파래전,달걀
12878,파래전,파래
12879,파래전,콩기름
12880,파래전,소금
12881,파래전,조미료
12882,파무침,간장
12883,파무침,고춧가루
12884,파무침,깨
12885,파무침,다진마늘
12886,파무침,들기름
12887,파무침,부추
12888,파무침,설탕
12889,파무침,식초
12890,파무침,양파
12891,파전,감자
12892,파전,소금
12893,파전,양파
12894,"파전, 해물",밀
12895,"파전, 해물",찹쌀
12896,"파전, 해물",고추
12897,"파전, 해물",당근
12898,"파전, 해물",마늘
12899,"파전, 해물",부추
12900,"파전, 해물",양파
12901,"파전, 해물",파
12902,"파전, 해물",호박
12903,"파전, 해물",달걀
12904,"파전, 해물",바지락
12905,"파전, 해물",홍합
12906,"파전, 해물",새우
12907,"파전, 해물",오징어
12908,"파전, 해물",쌀겨기름(미강유)
12909,"파전, 해물",콩기름
12910,"파전, 해물",소금
12911,팔보채,간장
12912,팔보채,굴소스
12913,팔보채,다진마늘
12914,팔보채,다진생강
12915,팔보채,대파
12916,팔보채,매실액
12917,팔보채,목이버섯
12918,팔보채,배춧잎
12919,팔보채,샐러리
12920,팔보채,양송이버섯
12921,팔보채,연근
12922,팔보채,전분물
12923,팔보채,참기름
12924,팔보채,청경채
12925,팔보채,청주
12926,팔보채,파프리카
12927,팔보채,표고버섯
12928,팔보채,해물
12929,팔보채,후추
12930,팥밥,깨소금
12931,팥밥,물
12932,팥밥,소금
12933,팥밥,쌀
12934,팥밥,찹쌀
12935,팥밥,팥
12936,팥빙수,소금
12937,팥빙수,얼음
12938,팥빙수,연
12939,팥빙수,우유
12940,팥빙수,지퍼백
12941,팥죽,꽃소금
12942,팥죽,당근
12943,팥죽,물
12944,팥죽,찹쌀가루
12945,팥죽,통
12946,팥찹쌀떡,귤
12947,팥찹쌀떡,맛술
12948,팥찹쌀떡,물
12949,팥찹쌀떡,설탕
12950,팥찹쌀떡,소금
12951,팥찹쌀떡,전분
12952,팥찹쌀떡,찹쌀가루
12953,팥찹쌀떡,팥
12954,페이스트리,강력분
12955,페이스트리,달걀노른자
12956,페이스트리,무염버터
12957,페이스트리,물
12958,페이스트리,설탕
12959,페이스트리,소금
12960,페이스트리,우유
12961,페이스트리,충전용
12962,페퍼로니피자,또띠아
12963,페퍼로니피자,블랙올리브
12964,페퍼로니피자,애호박
12965,페퍼로니피자,양파
12966,페퍼로니피자,토마토케첩
12967,페퍼로니피자,파마산치즈
12968,페퍼로니피자,페퍼로니
12969,페퍼로니피자,피자치즈
12970,페퍼로니피자,할라피뇨
12971,포테이토피자,감자
12972,포테이토피자,마요네즈
12973,포테이토피자,베이컨
12974,포테이토피자,식빵
12975,포테이토피자,양파
12976,포테이토피자,케첩
12977,포테이토피자,피자치즈
12978,표고버섯구이,모짜렐라치즈
12979,표고버섯구이,소금
12980,표고버섯구이,양파
12981,표고버섯구이,토마토
12982,표고버섯구이,파마산치즈
12983,표고버섯구이,표고버섯
12984,표고버섯구이,후추
12985,표고버섯볶음,굴소스
12986,표고버섯볶음,다진마늘
12987,표고버섯볶음,당근
12988,표고버섯볶음,대파
12989,표고버섯볶음,들기름
12990,표고버섯볶음,양파
12991,표고버섯볶음,진간장
12992,표고버섯볶음,통깨
12993,표고버섯볶음,표고버섯
12994,표고버섯볶음(표고버섯만),들깨
12995,표고버섯볶음(표고버섯만),참깨
12996,표고버섯볶음(표고버섯만),마늘
12997,표고버섯볶음(표고버섯만),양파
12998,표고버섯볶음(표고버섯만),표고버섯
12999,표고버섯볶음(표고버섯만),들기름
13000,표고버섯볶음(표고버섯만),유채씨기름
13001,표고버섯볶음(표고버섯만),참기름
13002,표고버섯볶음(표고버섯만),콩기름
13003,표고버섯볶음(표고버섯만),간장
13004,표고버섯볶음(표고버섯만),소금
13005,표고버섯볶음(표고버섯만),조미료
13006,"표고버섯볶음, 채소",설탕
13007,"표고버섯볶음, 채소",참깨
13008,"표고버섯볶음, 채소",고추
13009,"표고버섯볶음, 채소",당근
13010,"표고버섯볶음, 채소",마늘
13011,"표고버섯볶음, 채소",부추
13012,"표고버섯볶음, 채소",양파
13013,"표고버섯볶음, 채소",파
13014,"표고버섯볶음, 채소",파프리카
13015,"표고버섯볶음, 채소",피망
13016,"표고버섯볶음, 채소",호박
13017,"표고버섯볶음, 채소",표고버섯
13018,"표고버섯볶음, 채소",올리브유
13019,"표고버섯볶음, 채소",참기름
13020,"표고버섯볶음, 채소",콩기름
13021,"표고버섯볶음, 채소",기름
13022,"표고버섯볶음, 채소",포도씨유
13023,"표고버섯볶음, 채소",간장
13024,"표고버섯볶음, 채소",소금
13025,"표고버섯볶음, 채소",조미료
13026,"표고버섯볶음, 채소",후추
13027,표고버섯볶음밥,간장
13028,표고버섯볶음밥,당근
13029,표고버섯볶음밥,메추리알
13030,표고버섯볶음밥,버터
13031,표고버섯볶음밥,소금
13032,표고버섯볶음밥,식용유
13033,표고버섯볶음밥,애호박
13034,표고버섯볶음밥,양파
13035,표고버섯볶음밥,잡곡밥
13036,표고버섯볶음밥,표고버섯
13037,표고버섯전,계란
13038,표고버섯전,당근
13039,표고버섯전,대파
13040,표고버섯전,두부
13041,표고버섯전,밀가루
13042,표고버섯전,양파
13043,표고버섯전,전분
13044,표고버섯전,표고버섯
13045,풋고추된장무침,고추장
13046,풋고추된장무침,고춧가루
13047,풋고추된장무침,깨소금
13048,풋고추된장무침,다진마늘
13049,풋고추된장무침,다진양파
13050,풋고추된장무침,된장
13051,풋고추된장무침,매실액
13052,풋고추된장무침,바나나식초
13053,풋고추된장무침,설탕
13054,풋고추된장무침,참기름
13055,풋고추된장무침,풋고추
13056,풋고추멸치볶음,간장
13057,풋고추멸치볶음,건포도
13058,풋고추멸치볶음,다진마늘
13059,풋고추멸치볶음,물
13060,풋고추멸치볶음,설탕
13061,풋고추멸치볶음,식용유
13062,풋고추멸치볶음,중멸치
13063,풋고추멸치볶음,참기름
13064,풋고추멸치볶음,통깨
13065,풋고추멸치볶음,풋고추
13066,풋고추찜,고춧가루
13067,풋고추찜,국간장
13068,풋고추찜,깨소금
13069,풋고추찜,다진마늘
13070,풋고추찜,대파
13071,풋고추찜,맛간장
13072,풋고추찜,밀가루
13073,풋고추찜,설탕
13074,풋고추찜,간장
13075,풋고추찜,참기름
13076,풋고추찜,청양고추
13077,풋고추찜,풋고추
13078,풋고추찜,홍고추
13079,풋마늘무침,물엿
13080,풋마늘무침,설탕
13081,풋마늘무침,참깨
13082,풋마늘무침,마늘
13083,풋마늘무침,풋마늘
13084,풋마늘무침,양파
13085,풋마늘무침,매실액
13086,풋마늘무침,멸치젓
13087,풋마늘무침,들기름
13088,풋마늘무침,참기름
13089,풋마늘무침,간장
13090,풋마늘무침,고추장
13091,풋마늘무침,고춧가루
13092,풋마늘무침,소금
13093,풋마늘무침,조미료
13094,피자빵,강력분
13095,피자빵,계란
13096,피자빵,마요네즈
13097,피자빵,모짜렐라치즈
13098,피자빵,버터
13099,피자빵,설탕
13100,피자빵,소금
13101,피자빵,양파
13102,피자빵,옥수수통조림
13103,피자빵,완두콩콩
13104,피자빵,우유
13105,피자빵,케첩
13106,피자빵,파슬리가루
13107,피자빵,후추
13108,피조개무침,고추장
13109,피조개무침,고춧가루
13110,피조개무침,깨소금
13111,피조개무침,깻잎
13112,피조개무침,다진마늘
13113,피조개무침,당근
13114,피조개무침,설탕
13115,피조개무침,식초
13116,피조개무침,양파
13117,피조개무침,피조개
13118,하이라이스,감자
13119,하이라이스,당근
13120,하이라이스,돼지고기
13121,하이라이스,양파
13122,하이라이스,케첩
13123,하이라이스,하이라이스
13124,한방오리백숙,대추
13125,한방오리백숙,마늘
13126,한방오리백숙,소금
13127,한방오리백숙,엄나무
13128,한방오리백숙,오리
13129,한방오리백숙,인삼
13130,한방오리백숙,황기
13131,함박스테이크,계란
13132,함박스테이크,다진마늘
13133,함박스테이크,대파
13134,함박스테이크,물
13135,함박스테이크,버터
13136,함박스테이크,부침가루
13137,함박스테이크,설탕
13138,함박스테이크,양파
13139,함박스테이크,진간장
13140,함박스테이크,참치캔
13141,함박스테이크,케첩
13142,함박스테이크,풋고추
13143,해물김치전,모짜렐라치즈
13144,해물김치전,해물
13145,해물덮밥,간장
13146,해물덮밥,고추장
13147,해물덮밥,고춧가루
13148,해물덮밥,굴소스
13149,해물덮밥,깨
13150,해물덮밥,다진마늘
13151,해물덮밥,대파
13152,해물덮밥,설탕
13153,해물덮밥,소주
13154,해물덮밥,양배추
13155,해물덮밥,양파
13156,해물덮밥,올리고당
13157,해물덮밥,참기름
13158,해물덮밥,해물
13159,해물덮밥,후추
13160,해물된장국,대파
13161,해물된장국,부추
13162,해물된장국,불린미역
13163,해물된장국,육수
13164,해물된장국,애호박
13165,해물된장국,양파
13166,해물된장국,청양고추
13167,해물된장국,된장
13168,해물된장국,홍고추
13169,해물된장국,홍합
13170,해물매운탕,물엿
13171,해물매운탕,설탕
13172,해물매운탕,고추
13173,해물매운탕,마늘
13174,해물매운탕,무
13175,해물매운탕,무국물
13176,해물매운탕,미나리
13177,해물매운탕,생강
13178,해물매운탕,쑥갓
13179,해물매운탕,양파
13180,해물매운탕,콩나물
13181,해물매운탕,파
13182,해물매운탕,느타리버섯
13183,해물매운탕,느타리버섯
13184,해물매운탕,팽이버섯
13185,해물매운탕,"대구 부산물"
13186,해물매운탕,"멸치 육수"
13187,해물매운탕,"명태 부산물"
13188,해물매운탕,아귀
13189,해물매운탕,가리비
13190,해물매운탕,굴
13191,해물매운탕,동죽
13192,해물매운탕,맛
13193,해물매운탕,바지락
13194,해물매운탕,백합
13195,해물매운탕,소라
13196,해물매운탕,우렁이
13197,해물매운탕,전복
13198,해물매운탕,조개
13199,해물매운탕,홍합
13200,해물매운탕,가재
13201,해물매운탕,게
13202,해물매운탕,낙지
13203,해물매운탕,문어
13204,해물매운탕,미더덕
13205,해물매운탕,새우
13206,해물매운탕,오징어
13207,해물매운탕,주꾸미
13208,해물매운탕,"다시마 육수"
13209,해물매운탕,청주
13210,해물매운탕,간장
13211,해물매운탕,고춧가루
13212,해물매운탕,소금
13213,해물매운탕,조미료
13214,해물매운탕,후추
13215,해물볶음,간장
13216,해물볶음,굴소스
13217,해물볶음,대파
13218,해물볶음,마늘
13219,해물볶음,밥
13220,해물볶음,설탕
13221,해물볶음,식초
13222,해물볶음,양파
13223,해물볶음,청양고추
13224,해물볶음,해물
13225,해물볶음밥,간장
13226,해물볶음밥,굴소스
13227,해물볶음밥,대파
13228,해물볶음밥,마늘
13229,해물볶음밥,밥
13230,해물볶음밥,설탕
13231,해물볶음밥,식초
13232,해물볶음밥,양파
13233,해물볶음밥,청양고추
13234,해물볶음밥,해물
13235,해물완자전,달걀
