id,food_no,ingre_no
9936,850,112
9937,850,135
9938,850,192
9939,850,231
9940,850,574
9941,850,594
9942,850,724
9943,850,731
9944,850,779
9945,850,920
9946,850,1112
9947,850,1146
9948,851,231
9949,851,476
9950,851,483
9951,851,815
9952,851,711
9953,851,731
9954,851,962
9955,851,265
9956,851,1131
9957,851,1137
9958,852,389
9959,852,574
9960,852,76
9961,852,313
9962,852,377
9963,852,378
9964,852,390
9965,852,553
9966,852,675
9967,852,731
9968,852,1021
9969,852,1062
9970,852,180
9971,852,180
9972,852,1079
9973,852,363
9974,852,682
9975,852,4
9976,852,110
9977,852,405
9978,852,591
9979,852,796
9980,852,865
9981,852,877
9982,852,1137
9983,852,52
9984,852,157
9985,852,385
9986,852,392
9987,852,546
9988,852,773
9989,852,885
9990,852,187
9991,852,963
9992,852,16
9993,852,81
9994,852,586
9995,852,880
9996,852,1146
9997,853,16
9998,853,112
9999,853,231
10000,853,313
10001,853,414
10002,853,574
10003,853,658
10004,853,731
10005,853,962
10006,853,1112
10007,854,16
10008,854,112
10009,854,231
10010,854,313
10011,854,414
10012,854,574
10013,854,658
10014,854,731
10015,854,962
10016,854,1112
10017,855,204
10018,855,222
10019,855,270
10020,855,313
10021,855,544
10022,855,574
10023,855,16
10024,855,731
10025,855,920
10026,855,1112
10027,855,1127
10028,855,1146
10029,856,15
10030,856,16
10031,856,80
10032,856,81
10033,856,231
10034,856,493
10035,856,574
10036,856,731
10037,856,920
10038,856,1021
10039,857,107
10040,857,23
10041,857,921
10042,857,76
10043,857,222
10044,857,313
10045,857,378
10046,857,731
10047,857,1062
10048,857,1127
10049,857,1087
10050,857,363
10051,857,110
10052,857,405
10053,857,1137
10054,857,52
10055,857,157
10056,857,392
10057,857,546
10058,857,773
10059,857,130
10060,857,187
10061,857,16
10062,857,586
10063,857,880
10064,857,1146
10065,858,866
10066,858,389
10067,858,574
10068,858,276
10069,858,286
10070,858,921
10071,858,76
10072,858,313
10073,858,390
10074,858,553
10075,858,731
10076,858,1021
10077,858,1062
10078,858,226
10079,858,363
10080,858,366
10081,858,466
10082,858,682
10083,858,4
10084,858,405
10085,858,591
10086,858,865
10087,858,877
10088,858,1137
10089,858,52
10090,858,157
10091,858,385
10092,858,392
10093,858,546
10094,858,773
10095,858,885
10096,858,275
10097,858,920
10098,858,16
10099,858,81
10100,858,326
10101,858,586
10102,858,880
10103,858,1146
10104,859,644
10105,859,784
10106,859,981
10107,859,1067
10108,859,1112
10109,860,192
10110,860,326
10111,860,405
10112,860,546
10113,860,773
10114,860,912
10115,860,913
10116,860,1021
10117,861,192
10118,861,222
10119,861,487
10120,861,586
10121,861,731
10122,861,784
10123,861,980
10124,861,1049
10125,861,1112
10126,861,1146
10127,862,16
10128,862,80
10129,862,81
10130,862,136
10131,862,192
10132,862,334
10133,862,362
10134,862,658
10135,862,731
10136,862,779
10137,862,920
10138,863,192
10139,863,324
10140,863,1071
10141,863,574
10142,863,586
10143,863,658
10144,863,746
10145,863,769
10146,863,920
10147,863,1117
10148,864,16
10149,864,204
10150,864,326
10151,864,414
10152,864,731
10153,864,779
10154,864,912
10155,864,920
10156,865,80
10157,865,81
10158,865,132
10159,865,133
10160,865,185
10161,865,192
10162,865,231
10163,865,270
10164,865,275
10165,865,386
10166,865,574
10167,865,1118
10168,865,731
10169,865,962
10170,866,237
10171,866,258
10172,866,270
10173,866,313
10174,866,574
10175,866,586
10176,866,657
10177,866,866
10178,867,237
10179,867,258
10180,867,270
10181,867,313
10182,867,574
10183,867,586
10184,867,657
10185,867,866
10186,868,127
10187,868,204
10188,868,990
10189,869,204
10190,869,318
10191,869,442
10192,869,646
10193,869,654
10194,869,980
10195,870,399
10196,870,222
10197,870,476
10198,870,1062
10199,870,1118
10200,870,204
10201,870,1020
10202,870,586
10203,870,1066
10204,871,389
10205,871,574
10206,871,788
10207,871,921
10208,871,222
10209,871,313
10210,871,487
10211,871,724
10212,871,731
10213,871,1062
10214,871,1093
10215,871,180
10216,871,1118
10217,871,920
10218,871,1020
10219,871,16
10220,871,80
10221,871,81
10222,871,586
10223,871,880
10224,871,1049
10225,871,1146
10226,872,204
10227,872,318
10228,872,442
10229,872,646
10230,872,654
10231,872,980
10232,873,192
10233,873,208
10234,873,213
10235,873,231
10236,873,962
10237,874,57
10238,874,63
10239,874,289
10240,874,386
10241,874,389
10242,874,574
10243,875,23
10244,875,80
10245,875,192
10246,875,231
10247,875,386
10248,875,548
10249,875,711
10250,875,731
10251,875,962
10252,875,1131
10253,876,112
10254,876,313
10255,876,586
10256,876,711
10257,876,731
10258,876,939
10259,877,23
10260,877,41
10261,877,222
10262,877,586
10263,877,711
10264,877,731
10265,878,23
10266,878,1018
10267,878,270
10268,878,276
10269,878,76
10270,878,313
10271,878,377
10272,878,731
10273,878,1062
10274,878,1127
10275,878,363
10276,878,405
10277,878,187
10278,878,80
10279,878,81
10280,878,265
10281,878,586
10282,879,399
10283,879,1127
10284,879,204
10285,879,668
10286,879,810
10287,879,1020
10288,879,586
10289,879,76
10290,879,1062
10291,880,354
10292,880,399
10293,880,943
10294,880,64
10295,880,574
10296,880,29
10297,880,1075
10298,880,410
10299,880,1127
10300,880,586
10301,881,81
10302,881,192
10303,881,231
10304,881,363
10305,881,548
10306,881,711
10307,881,962
10308,882,80
10309,882,81
10310,882,192
10311,882,377
10312,882,390
10313,882,574
10314,882,586
10315,882,658
10316,882,1135
10317,883,389
10318,883,574
10319,883,921
10320,883,76
10321,883,222
10322,883,313
10323,883,476
10324,883,1021
10325,883,1062
10326,883,1079
10327,883,1135
10328,883,920
10329,883,16
10330,883,81
10331,883,265
10332,883,586
10333,884,313
10334,884,377
10335,884,586
10336,884,731
10337,884,877
10338,884,880
10339,884,1062
10340,884,1137
10341,885,16
10342,885,136
10343,885,204
10344,885,222
10345,885,231
10346,885,313
10347,885,66
10348,885,574
10349,885,585
10350,885,586
10351,885,657
10352,885,769
10353,885,849
10354,885,920
10355,885,1056
10356,885,1087
10357,885,1146
10358,886,442
10359,886,574
10360,886,1067
10361,887,389
10362,887,574
10363,887,921
10364,887,76
10365,887,313
10366,887,476
10367,887,553
10368,887,731
10369,887,1062
10370,887,418
10371,887,504
10372,887,1031
10373,887,363
10374,887,366
10375,887,275
10376,887,920
10377,887,1020
10378,887,512
10379,887,594
10380,887,16
10381,887,80
10382,887,81
10383,887,586
10384,887,880
10385,887,1146
10386,888,866
10387,888,389
10388,888,574
10389,888,1018
10390,888,921
10391,888,76
10392,888,313
10393,888,390
10394,888,553
10395,888,731
10396,888,1021
10397,888,1062
10398,888,418
10399,888,1031
10400,888,363
10401,888,366
10402,888,392
10403,888,275
10404,888,920
10405,888,1020
10406,888,77
10407,888,512
10408,888,594
10409,888,16
10410,888,80
10411,888,81
10412,888,586
10413,888,880
10414,888,1146
10415,889,23
10416,889,105
10417,889,275
10418,889,313
10419,889,586
10420,889,1062
10421,889,1144
10422,889,1146
10423,890,16
10424,890,80
10425,890,81
10426,890,163
10427,890,192
10428,890,334
10429,890,532
10430,890,554
10431,890,574
10432,890,586
10433,890,658
10434,890,723
10435,890,769
10436,890,920
10437,890,1055
10438,891,80
10439,891,152
10440,891,539
10441,891,334
10442,891,658
10443,891,691
10444,891,751
10445,891,78
10446,891,920
10447,892,16
10448,892,80
10449,892,81
10450,892,163
10451,892,192
10452,892,334
10453,892,532
10454,892,554
10455,892,574
10456,892,586
10457,892,658
10458,892,723
10459,892,769
10460,892,920
10461,892,1055
10462,893,16
10463,893,80
10464,893,81
10465,893,192
10466,893,215
10467,893,386
10468,893,400
10469,893,574
10470,893,1008
10471,894,16
10472,894,81
10473,894,192
10474,894,313
10475,894,476
10476,894,574
10477,894,658
10478,894,731
10479,894,920
10480,895,354
10481,896,49
10482,896,586
10483,896,798
10484,896,919
